VehicleID,ClientID,Marque,Modele,Version,Annee,Categorie,Carburant,Transmission,PuissanceDIN,PuissanceCV,ValeurNeuve,ValeurActuelle,NombrePlaces,Poids,Cylindree,Couleur,NombrePortes,VIN,Immatriculation,Etat
VH000575,CL000575,Nissan,Navara,Navara Iconic,2021,Pick-up,Hybride,Automatique,163,9,431200,284195.95,5,2100,2298,Blanc,4,JN1A113E143C3B19C,18847|DH|8,Bon
VH000576,CL000576,Renault,Megane IV,Megane IV Active,2022,Compacte,Essence,Automatique,130,7,285000,204171.99,5,1320,1332,Argent,5,VF18E5ECBD0CFB7BE,00576-A-9,Usé
VH000577,CL000577,Ford,Focus,Focus Intens,2013,Compacte,Hybride,Automatique,125,6,308000,137788.45,5,1320,1499,Vert,5,WF00406677B9EF745,46444|RX|3,Bon
VH000578,CL000578,Fiat,Tipo,Tipo Active,2020,Berline,Essence,Automatique,95,5,195000,118239.23,5,1180,1368,Argent,4,ZFA3044D42E8282CC,66950|ZL|3,Bon
VH000579,CL000579,Dacia,Spring,Spring Iconic,2016,Citadine,Électrique,Manuelle,45,2,162750,87659.61,4,970,0,Blanc,5,UU1E3567FFAE99611,00579-B-3,Bon
VH000580,CL000580,Dacia,Duster,Duster Intens,2024,SUV,Hybride,Automatique,90,5,218400,169128.96,5,1230,1461,Noir,5,UU1D9B964781ED6D8,19971|RP|1,Excellent
VH000581,CL000581,Suzuki,Vitara,Vitara Iconic,2023,SUV,Diesel,Automatique,102,6,245000,166960.64,5,1180,1373,Rouge,5,JS26ADF71E17ABBEA,99577|YF|8,Correct
VH000582,CL000582,Dacia,Duster,Duster Iconic,2021,SUV,Hybride,Automatique,90,5,218400,143943.4,5,1230,1461,Argent,5,UU142513B6F0E788C,00582-D-8,Excellent
VH000583,CL000583,Toyota,RAV4,RAV4 Business,2017,SUV,Essence,Manuelle,177,8,425000,243522.79,5,1580,2487,Vert,5,JTD7255294D001B33,76637|GN|4,Usé
VH000584,CL000584,Renault,Megane IV,Megane IV GT Line,2023,Compacte,Essence,Automatique,130,7,285000,194219.52,5,1320,1332,Vert,5,VF1F144F076A2A6CC,70801|ET|2,Bon
VH000585,CL000585,Audi,A3,A3 Active,2017,Compacte,Essence,Automatique,150,8,425000,243522.79,5,1380,1498,Argent,5,WAU682378F40152A4,00585-H-8,Excellent
VH000586,CL000586,Renault,Clio V,Clio V Active,2013,Citadine,Diesel,Manuelle,90,5,185000,82762.54,5,1150,999,Beige,5,VF1CCA557E9A64FAA,70991|PT|3,Bon
VH000587,CL000587,Mercedes-Benz,Classe E,Classe E Iconic,2024,Berline,Hybride,Automatique,197,11,812000,628812.8,5,1680,1991,Vert,4,WDD29775EAA47B169,99029|MW|9,Correct
VH000588,CL000588,Suzuki,Swift,Swift Active,2013,Citadine,Hybride,Automatique,83,4,173600,77662.58,5,950,1197,Bleu,5,JS2211A629FE6AF9A,00588-D-6,Correct
VH000589,CL000589,Suzuki,Swift,Swift Iconic,2024,Citadine,Essence,Automatique,83,4,155000,120032.0,5,950,1197,Noir,5,JS295A7348831E850,10412|DL|1,Correct
VH000590,CL000590,Kia,Seltos,Seltos Iconic,2025,SUV,Essence,Automatique,120,6,255000,224400.0,5,1280,1497,Blanc,5,KNA085F880F5CB384,64522|SP|4,Correct
VH000591,CL000591,Renault,Duster,Duster Active,2017,SUV,Essence,Automatique,115,6,245000,140383.73,5,1280,1461,Bleu,5,VF1EE506AB4509E66,00591-C-4,Bon
VH000592,CL000592,Dacia,Duster,Duster Iconic,2021,SUV,Essence,Automatique,90,5,195000,128520.9,5,1230,1461,Beige,5,UU1C4CAF4C0C9ECA7,76080|GT|1,Bon
VH000593,CL000593,Toyota,Corolla,Corolla Active,2024,Berline,Essence,Automatique,122,6,295000,228448.0,5,1350,1798,Blanc,4,JTDFCAADDDE7442A9,45218|VD|5,Bon
VH000594,CL000594,Toyota,Hilux,Hilux Iconic,2025,Pick-up,Hybride,Automatique,150,9,408800,359744.0,5,2050,2393,Rouge,4,JTD04F1AE727FDD6E,00594-E-2,Usé
VH000595,CL000595,Renault,Clio V,Clio V Intens,2015,Citadine,Diesel,Manuelle,90,5,185000,93665.17,5,1150,999,Gris,5,VF148047E8627CCF3,71848|PX|2,Bon
VH000596,CL000596,Hyundai,Creta,Creta Business,2021,SUV,Diesel,Manuelle,120,6,265000,174656.6,5,1250,1497,Beige,5,KMH582C96C3C2608E,95319|SJ|1,Correct
VH000597,CL000597,Ford,Fiesta,Fiesta Active,2024,Citadine,Hybride,Manuelle,85,5,218400,169128.96,5,1080,998,Vert,5,WF029B2A3D10950C2,00597-H-2,Bon
VH000598,CL000598,Nissan,Navara,Navara Iconic,2022,Pick-up,Essence,Automatique,163,9,385000,275811.29,5,2100,2298,Gris,4,JN175874737AAEA77,78143|VV|6,Correct
VH000599,CL000599,Renault,Captur,Captur Business,2025,SUV,Diesel,Manuelle,110,6,265000,233200.0,5,1220,999,Rouge,5,VF113255819A3CDCA,80325|SC|6,Correct
VH000600,CL000600,Hyundai,Tucson,Tucson GT Line,2014,SUV,Hybride,Automatique,150,7,386400,183895.61,5,1520,1598,Rouge,5,KMH2D3335E203D4A9,00600-T-4,Bon
VH000601,CL000601,Fiat,Tipo,Tipo GT Line,2022,Berline,Hybride,Automatique,95,5,218400,156460.22,5,1180,1368,Blanc,4,ZFA395CA2E1FB5D22,79465|RE|8,Correct
VH000602,CL000602,Renault,Duster,Duster Intens,2021,SUV,Diesel,Manuelle,115,6,245000,161474.97,5,1280,1461,Bleu,5,VF124FA2D85E438F3,44051|JJ|1,Correct
VH000603,CL000603,Kia,Seltos,Seltos Business,2021,SUV,Essence,Manuelle,120,6,255000,168065.79,5,1280,1497,Blanc,5,KNA08E564572A498F,00603-H-9,Correct
VH000604,CL000604,Nissan,Qashqai,Qashqai Intens,2013,SUV,Essence,Automatique,140,7,325000,145393.66,5,1380,1332,Noir,5,JN1E6F3B6AC375355,84411|HB|1,Bon
VH000605,CL000605,Mercedes-Benz,Classe C,Classe C Intens,2020,Berline,Hybride,Manuelle,156,9,632800,383701.44,5,1480,1496,Rouge,4,WDDE02745D4CF2398,28511|FH|7,Excellent
VH000606,CL000606,Toyota,RAV4,RAV4 Active,2022,SUV,Hybride,Automatique,177,8,476000,341003.05,5,1580,2487,Noir,5,JTD2A41F5184A64E4,00606-A-1,Excellent
VH000607,CL000607,Renault,Duster,Duster GT Line,2021,SUV,Diesel,Automatique,115,6,245000,161474.97,5,1280,1461,Vert,5,VF1E1C61F17E484AA,94853|KK|6,Correct
VH000608,CL000608,Dacia,Logan,Logan Intens,2023,Berline,Hybride,Manuelle,90,5,151200,103038.57,5,1100,999,Beige,4,UU1745C69C7FE8285,24096|GE|9,Excellent
VH000609,CL000609,Mercedes-Benz,Classe C,Classe C Intens,2015,Berline,Diesel,Manuelle,156,9,565000,286058.49,5,1480,1496,Vert,4,WDD295023A02A56EB,00609-H-7,Bon
VH000610,CL000610,Dacia,Sandero,Sandero Active,2017,Citadine,Essence,Automatique,65,4,125000,71624.35,5,1050,999,Noir,5,UU17BC21295F0D8DC,55993|MW|5,Bon
VH000611,CL000611,Mercedes-Benz,Classe E,Classe E Intens,2022,Berline,Diesel,Automatique,197,11,725000,519384.9,5,1680,1991,Beige,4,WDD1B60432C53F1BA,91936|YH|3,Correct
VH000612,CL000612,BMW,Série 1,Série 1 Business,2017,Compacte,Diesel,Manuelle,140,8,425000,243522.79,5,1380,1995,Beige,5,WBA850A6052E413BB,00612-T-3,Excellent
VH000613,CL000613,BMW,Série 1,Série 1 Business,2016,Compacte,Hybride,Manuelle,140,8,476000,256380.79,5,1380,1995,Rouge,5,WBA101FA0F3E6B331,88469|SC|4,Excellent
VH000614,CL000614,Hyundai,Tucson,Tucson Business,2017,SUV,Hybride,Manuelle,150,7,386400,221405.19,5,1520,1598,Blanc,5,KMHCDA2ABF5E2E101,72073|BG|2,Bon
VH000615,CL000615,Mercedes-Benz,Classe A,Classe A Active,2023,Compacte,Hybride,Automatique,136,7,498400,339645.64,5,1360,1332,Vert,5,WDD1FD9E5F2EB804C,00615-A-5,Correct
VH000616,CL000616,Kia,Seltos,Seltos Iconic,2022,SUV,Essence,Automatique,120,6,255000,182680.2,5,1280,1497,Vert,5,KNA81445DF6ED4E72,65596|FT|6,Correct
VH000617,CL000617,Fiat,500,500 Iconic,2021,Citadine,Essence,Automatique,70,4,165000,108748.45,4,960,999,Bleu,3,ZFA46AA49C55E0EEC,12344|XV|6,Bon
VH000618,CL000618,Dacia,Duster,Duster Active,2014,SUV,Essence,Manuelle,90,5,195000,92804.46,5,1230,1461,Bleu,5,UU13C81E7D1182CD9,00618-A-2,Correct
VH000619,CL000619,Peugeot,308,308 Iconic,2012,Compacte,Diesel,Automatique,130,6,295000,124054.34,5,1280,1199,Vert,5,VF34D969BEAE08E70,53707|MM|2,Correct
VH000620,CL000620,Renault,Clio V,Clio V Intens,2017,Citadine,Hybride,Manuelle,90,5,207200,118724.52,5,1150,999,Rouge,5,VF171227E08CC1B62,31579|RL|8,Usé
VH000621,CL000621,Suzuki,Vitara,Vitara Active,2013,SUV,Hybride,Manuelle,102,6,274400,122756.98,5,1180,1373,Argent,5,JS2BD0EB67176E2E2,00621-T-7,Correct
VH000622,CL000622,Renault,Duster,Duster GT Line,2018,SUV,Diesel,Manuelle,115,6,245000,149344.39,5,1280,1461,Gris,5,VF190FF85854CC997,74424|DN|9,Correct
VH000623,CL000623,Suzuki,Vitara,Vitara Iconic,2015,SUV,Essence,Automatique,102,6,245000,124043.06,5,1180,1373,Argent,5,JS20357015434F709,10656|US|3,Excellent
VH000624,CL000624,Hyundai,i10,i10 Intens,2025,Citadine,Essence,Manuelle,67,4,145000,127600.0,5,920,998,Vert,5,KMH8F045E379B7750,00624-D-2,Correct
VH000625,CL000625,Dacia,Sandero,Sandero Intens,2020,Citadine,Hybride,Manuelle,65,4,140000,84889.7,5,1050,999,Rouge,5,UU149FB9E35B705D4,17835|JK|1,Bon
VH000626,CL000626,BMW,Série 3,Série 3 Iconic,2025,Berline,Hybride,Automatique,184,10,588000,517440.0,5,1520,1998,Bleu,4,WBA01309CF82ADD48,62909|YP|6,Bon
VH000627,CL000627,BMW,X3,X3 Intens,2012,SUV,Diesel,Manuelle,190,11,625000,262826.99,5,1780,1998,Beige,5,WBA5FC03C2CFFA922,00627-C-6,Excellent
VH000628,CL000628,Nissan,Qashqai,Qashqai Intens,2023,SUV,Essence,Manuelle,140,7,325000,221478.4,5,1380,1332,Blanc,5,JN13DFA999E1485E3,20089|JS|8,Correct
VH000629,CL000629,Volkswagen,Passat,Passat Business,2018,Berline,Essence,Manuelle,150,8,385000,234684.04,5,1480,1968,Noir,4,WVWB5B2E55B13E37D,96587|FU|2,Bon
VH000630,CL000630,Toyota,Corolla,Corolla Active,2014,Berline,Hybride,Automatique,122,6,330400,157244.07,5,1350,1798,Rouge,4,JTD61DB2F507F791B,00630-E-1,Correct
VH000631,CL000631,BMW,Série 1,Série 1 Intens,2021,Compacte,Hybride,Manuelle,140,8,476000,313722.81,5,1380,1995,Argent,5,WBA725478BE27B4B4,72276|XS|4,Excellent
VH000632,CL000632,Ford,Focus,Focus Business,2017,Compacte,Essence,Manuelle,125,6,275000,157573.57,5,1320,1499,Rouge,5,WF03C17D80C259D51,18452|DM|9,Bon
VH000633,CL000633,Volkswagen,Tiguan,Tiguan GT Line,2019,SUV,Diesel,Manuelle,150,8,425000,237084.81,5,1580,1968,Marron,5,WVWFE6C76CA18BE7A,00633-C-6,Correct
VH000634,CL000634,Renault,Captur,Captur Business,2019,SUV,Essence,Automatique,110,6,265000,147829.35,5,1220,999,Beige,5,VF1650277E3A20470,71272|AA|1,Correct
VH000635,CL000635,Ford,Focus,Focus Active,2019,Compacte,Diesel,Manuelle,125,6,275000,153407.82,5,1320,1499,Vert,5,WF05D982C5E61779B,10659|YH|9,Bon
VH000636,CL000636,Renault,Clio V,Clio V Intens,2018,Citadine,Essence,Manuelle,90,5,185000,112770.25,5,1150,999,Rouge,5,VF16ED78F5F99598B,00636-E-8,Usé
VH000637,CL000637,Toyota,Yaris,Yaris Business,2015,Citadine,Essence,Automatique,72,4,185000,93665.17,5,980,998,Rouge,5,JTD472CF60581B016,16144|BP|4,Correct
VH000638,CL000638,Citroën,C4,C4 Active,2019,Compacte,Hybride,Manuelle,110,6,296800,165568.87,5,1240,1199,Marron,5,VF7B97148A0400E2E,91401|AP|5,Bon
VH000639,CL000639,Volkswagen,Tiguan,Tiguan Iconic,2022,SUV,Hybride,Automatique,150,8,476000,341003.05,5,1580,1968,Marron,5,WVWB78C42AD187A81,00639-A-6,Correct
VH000640,CL000640,Dacia,Spring,Spring Business,2023,Citadine,Électrique,Manuelle,45,2,162750,110909.57,4,970,0,Vert,5,UU15878D7134BE4BC,93088|CX|3,Correct
VH000641,CL000641,BMW,X3,X3 Business,2013,SUV,Essence,Automatique,190,11,625000,279603.18,5,1780,1998,Bleu,5,WBA8E1CD59A7F16FB,88941|YD|4,Bon
VH000642,CL000642,Audi,Q5,Q5 GT Line,2020,SUV,Diesel,Automatique,190,10,625000,378971.88,5,1780,1984,Bleu,5,WAU56B361BB17D104,00642-W-1,Bon
VH000643,CL000643,Hyundai,Tucson,Tucson Intens,2024,SUV,Essence,Automatique,150,7,345000,267168.0,5,1520,1598,Argent,5,KMHF9984C4AA34CEA,89471|SL|4,Excellent
VH000644,CL000644,Peugeot,208,208 Iconic,2021,Citadine,Diesel,Automatique,100,5,215000,141702.53,5,1120,1199,Argent,5,VF34CE6F7D937C10F,65053|YL|4,Bon
VH000645,CL000645,Dacia,Spring,Spring Business,2017,Citadine,Électrique,Automatique,45,2,162750,93254.9,4,970,0,Marron,5,UU1B80A2E977B609B,00645-E-5,Bon
VH000646,CL000646,Nissan,Micra,Micra Active,2016,Citadine,Essence,Automatique,71,4,165000,88871.49,5,980,999,Rouge,5,JN19FDE30866BC8D2,18193|CY|7,Bon
VH000647,CL000647,Renault,Clio V,Clio V Intens,2017,Citadine,Hybride,Automatique,90,5,207200,118724.52,5,1150,999,Argent,5,VF199D7EC2549D445,57835|MG|1,Bon
VH000648,CL000648,Nissan,Navara,Navara Intens,2019,Pick-up,Essence,Manuelle,163,9,385000,214770.94,5,2100,2298,Blanc,4,JN1750D6CF7F74F9D,00648-W-9,Excellent
VH000649,CL000649,Fiat,500,500 Iconic,2019,Citadine,Hybride,Manuelle,70,4,184800,103090.05,4,960,999,Marron,3,ZFA393C28F9A322FD,53967|DV|1,Correct
VH000650,CL000650,Renault,Clio V,Clio V Business,2018,Citadine,Hybride,Manuelle,90,5,207200,126302.68,5,1150,999,Gris,5,VF16C057D6705DDD9,18193|LT|5,Usé
VH000651,CL000651,Renault,Megane IV,Megane IV Iconic,2021,Compacte,Diesel,Manuelle,130,7,285000,187838.23,5,1320,1332,Bleu,5,VF1862018C5A06810,00651-T-9,Bon
VH000652,CL000652,Renault,Captur,Captur Active,2017,SUV,Diesel,Manuelle,110,6,265000,151843.62,5,1220,999,Vert,5,VF1FA9F4189EBFBF5,52266|MM|2,Correct
VH000653,CL000653,Suzuki,Swift,Swift Business,2025,Citadine,Essence,Manuelle,83,4,155000,136400.0,5,950,1197,Noir,5,JS2B43BDD33AC86D7,36311|SU|5,Bon
VH000654,CL000654,Dacia,Sandero,Sandero Iconic,2023,Citadine,Diesel,Manuelle,65,4,125000,85184.0,5,1050,999,Argent,5,UU1AA8BC5C47FBCE4,00654-C-7,Usé
VH000655,CL000655,Mercedes-Benz,Classe A,Classe A Intens,2022,Compacte,Diesel,Automatique,136,7,445000,318794.87,5,1360,1332,Marron,5,WDD21207963B1BFC1,43290|PN|9,Usé
VH000656,CL000656,Audi,Q5,Q5 Intens,2021,SUV,Hybride,Automatique,190,10,700000,461357.07,5,1780,1984,Argent,5,WAUDED3C5BAE6B217,25281|YX|2,Usé
VH000657,CL000657,Fiat,Tipo,Tipo Active,2015,Berline,Essence,Manuelle,95,5,195000,98728.15,5,1180,1368,Beige,4,ZFA3FF537313C9A7F,00657-A-2,Correct
VH000658,CL000658,BMW,X3,X3 Business,2020,SUV,Hybride,Manuelle,190,11,700000,424448.5,5,1780,1998,Noir,5,WBA28A48C65F20790,31842|SU|8,Bon
VH000659,CL000659,Renault,Clio V,Clio V Intens,2019,Citadine,Diesel,Manuelle,90,5,185000,103201.62,5,1150,999,Noir,5,VF185AA7780E36926,42446|ZS|7,Usé
VH000660,CL000660,Renault,Clio V,Clio V Iconic,2019,Citadine,Diesel,Manuelle,90,5,185000,103201.62,5,1150,999,Blanc,5,VF1EC7D0DB9469099,00660-T-2,Correct
VH000661,CL000661,Dacia,Spring,Spring Business,2016,Citadine,Électrique,Automatique,45,2,162750,87659.61,4,970,0,Beige,5,UU14268D3385DBB62,21494|LA|9,Bon
VH000662,CL000662,Peugeot,2008,2008 Business,2015,SUV,Essence,Manuelle,110,6,275000,139232.01,5,1200,1199,Blanc,5,VF33BC05A4BB67EC6,93021|DK|4,Excellent
VH000663,CL000663,Dacia,Duster,Duster Iconic,2015,SUV,Hybride,Automatique,90,5,218400,110575.53,5,1230,1461,Bleu,5,UU11A78BADA82F64A,00663-T-9,Bon
VH000664,CL000664,Audi,A3,A3 Active,2022,Compacte,Diesel,Manuelle,150,8,425000,304467.01,5,1380,1498,Argent,5,WAU7B98E70AFB3F2E,71303|LV|7,Bon
VH000665,CL000665,Citroën,C5 Aircross,C5 Aircross Active,2018,SUV,Essence,Automatique,130,7,345000,210301.28,5,1480,1199,Rouge,5,VF799F2F573E92069,71788|DK|6,Bon
VH000666,CL000666,Dacia,Duster,Duster Intens,2019,SUV,Essence,Automatique,90,5,195000,108780.09,5,1230,1461,Marron,5,UU1707C6845086C6D,00666-W-1,Bon
VH000667,CL000667,Nissan,Qashqai,Qashqai Business,2024,SUV,Essence,Manuelle,140,7,325000,251680.0,5,1380,1332,Argent,5,JN1BAD23BB0B45CE7,25300|AH|1,Excellent
VH000668,CL000668,BMW,Série 3,Série 3 GT Line,2015,Berline,Essence,Manuelle,184,10,525000,265806.56,5,1520,1998,Blanc,4,WBA36E27E56FBEF9B,15510|BA|3,Correct
VH000669,CL000669,BMW,X5,X5 GT Line,2018,SUV,Diesel,Automatique,265,14,895000,545564.2,5,2150,2998,Gris,5,WBA2577429F89F2A8,00669-E-6,Bon
VH000670,CL000670,Peugeot,308,308 Active,2022,Compacte,Diesel,Automatique,130,6,295000,211335.92,5,1280,1199,Vert,5,VF325C43DB8CFBFBB,86274|NK|5,Correct
VH000671,CL000671,Volkswagen,Golf,Golf Intens,2021,Compacte,Hybride,Automatique,110,6,352800,232523.96,5,1280,999,Marron,5,WVWD430ACA13BAE48,62230|ZH|7,Excellent
VH000672,CL000672,Renault,Megane IV,Megane IV Iconic,2012,Compacte,Essence,Automatique,130,7,285000,119849.11,5,1320,1332,Argent,5,VF141BA4EA760FAF4,00672-C-2,Excellent
VH000673,CL000673,Citroën,C3,C3 Business,2021,Citadine,Essence,Manuelle,83,5,175000,115339.27,5,1060,1199,Rouge,5,VF77C0FCF5079D87E,76359|LN|9,Correct
VH000674,CL000674,Toyota,Yaris,Yaris Iconic,2012,Citadine,Diesel,Manuelle,72,4,185000,77796.79,5,980,998,Bleu,5,JTD0D0C61C1B48449,80239|FY|4,Usé
VH000675,CL000675,Fiat,500,500 GT Line,2017,Citadine,Diesel,Automatique,70,4,165000,94544.14,4,960,999,Argent,3,ZFA3638AA04233829,00675-C-2,Correct
VH000676,CL000676,Toyota,Corolla,Corolla Iconic,2024,Berline,Essence,Manuelle,122,6,295000,228448.0,5,1350,1798,Blanc,4,JTD44C17324F3A0D8,27808|JX|6,Correct
VH000677,CL000677,Suzuki,Swift,Swift Active,2021,Citadine,Diesel,Automatique,83,4,155000,102157.64,5,950,1197,Argent,5,JS23DD5347AB86348,72744|NL|6,Correct
VH000678,CL000678,Renault,Duster,Duster Business,2019,SUV,Diesel,Manuelle,115,6,245000,136672.42,5,1280,1461,Rouge,5,VF1321B10CFB75F64,00678-H-7,Correct
VH000679,CL000679,Kia,Seltos,Seltos GT Line,2017,SUV,Hybride,Manuelle,120,6,285600,163647.32,5,1280,1497,Noir,5,KNAC23A803252A815,12680|ZY|5,Correct
VH000680,CL000680,Dacia,Logan,Logan Iconic,2020,Berline,Hybride,Automatique,90,5,151200,91680.88,5,1100,999,Gris,4,UU111D3244C5E62A2,40541|MT|6,Correct
VH000681,CL000681,Suzuki,Swift,Swift Business,2025,Citadine,Essence,Automatique,83,4,155000,136400.0,5,950,1197,Beige,5,JS22F78D594B4E9A7,00681-C-7,Correct
VH000682,CL000682,Hyundai,Tucson,Tucson Intens,2016,SUV,Hybride,Manuelle,150,7,386400,208120.88,5,1520,1598,Bleu,5,KMHA7EC764A25AADA,43843|ML|9,Usé
VH000683,CL000683,Kia,Sportage,Sportage Intens,2017,SUV,Diesel,Automatique,150,7,335000,191953.26,5,1480,1598,Gris,5,KNAC6FBD8E3E39DD8,80634|LJ|1,Bon
VH000684,CL000684,Audi,Q5,Q5 GT Line,2015,SUV,Diesel,Manuelle,190,10,625000,316436.38,5,1780,1984,Vert,5,WAU9B3475704D4A2E,00684-D-8,Bon
VH000685,CL000685,Renault,Captur,Captur GT Line,2017,SUV,Hybride,Automatique,110,6,296800,170064.86,5,1220,999,Marron,5,VF101933B51D14C70,10413|YP|7,Bon
VH000686,CL000686,Renault,Megane IV,Megane IV Intens,2020,Compacte,Hybride,Automatique,130,7,319200,193548.52,5,1320,1332,Beige,5,VF1CF9314D496004B,51149|DZ|4,Correct
VH000687,CL000687,BMW,X3,X3 Active,2024,SUV,Essence,Manuelle,190,11,625000,484000.0,5,1780,1998,Gris,5,WBA54995A2AF9DEFE,00687-A-5,Bon
VH000688,CL000688,Toyota,RAV4,RAV4 Business,2024,SUV,Hybride,Automatique,177,8,476000,368614.4,5,1580,2487,Marron,5,JTD1AC4AAE9018C68,76262|HA|2,Bon
VH000689,CL000689,Hyundai,Tucson,Tucson GT Line,2014,SUV,Diesel,Automatique,150,7,345000,164192.51,5,1520,1598,Rouge,5,KMHCE7DC8056C39B9,52567|JX|6,Bon
VH000690,CL000690,Dacia,Spring,Spring Business,2023,Citadine,Électrique,Manuelle,45,2,162750,110909.57,4,970,0,Rouge,5,UU1C72DEF0FE63C8B,00690-D-6,Correct
VH000691,CL000691,Audi,A3,A3 GT Line,2023,Compacte,Diesel,Automatique,150,8,425000,289625.6,5,1380,1498,Blanc,5,WAU66D8703C1893CE,93850|SW|6,Correct
VH000692,CL000692,Volkswagen,Tiguan,Tiguan Business,2018,SUV,Diesel,Manuelle,150,8,425000,259066.8,5,1580,1968,Vert,5,WVW01FD17127FC019,29832|UP|6,Bon
VH000693,CL000693,Suzuki,Swift,Swift GT Line,2014,Citadine,Hybride,Automatique,83,4,173600,82619.77,5,950,1197,Marron,5,JS259D59F221447BC,00693-B-1,Excellent
VH000694,CL000694,Fiat,Tipo,Tipo Business,2012,Berline,Hybride,Automatique,95,5,218400,91842.26,5,1180,1368,Beige,4,ZFA479E78309E709E,78595|ZE|2,Correct
VH000695,CL000695,Citroën,C5 Aircross,C5 Aircross Iconic,2020,SUV,Hybride,Manuelle,130,7,386400,234295.57,5,1480,1199,Rouge,5,VF7CF88151797FE35,66517|PS|2,Excellent
VH000696,CL000696,BMW,Série 1,Série 1 Intens,2025,Compacte,Essence,Automatique,140,8,425000,374000.0,5,1380,1995,Marron,5,WBA8B3FCA228D529B,00696-C-2,Bon
VH000697,CL000697,Hyundai,Tucson,Tucson GT Line,2024,SUV,Essence,Automatique,150,7,345000,267168.0,5,1520,1598,Blanc,5,KMHA81EE22252A2B5,44309|ZH|6,Bon
VH000698,CL000698,Dacia,Spring,Spring Active,2020,Citadine,Électrique,Manuelle,45,2,162750,98684.28,4,970,0,Vert,5,UU15D06DA060AECE5,60505|VA|8,Correct
VH000699,CL000699,Nissan,Micra,Micra Active,2015,Citadine,Hybride,Automatique,71,4,184800,93563.91,5,980,999,Rouge,5,JN1BA602C16FE5429,00699-H-2,Excellent
VH000700,CL000700,Renault,Megane IV,Megane IV Iconic,2024,Compacte,Hybride,Automatique,130,7,319200,247188.48,5,1320,1332,Rouge,5,VF12357EECFDF7C94,87834|DV|1,Bon
VH000701,CL000701,Suzuki,Swift,Swift Intens,2020,Citadine,Hybride,Automatique,83,4,173600,105263.23,5,950,1197,Noir,5,JS2F7FD6B6B8962DD,50763|ST|8,Excellent
VH000702,CL000702,Dacia,Sandero,Sandero Business,2017,Citadine,Hybride,Automatique,65,4,140000,80219.27,5,1050,999,Argent,5,UU1F98F82D0DB5B5E,00702-C-4,Bon
VH000703,CL000703,Dacia,Sandero,Sandero Business,2014,Citadine,Diesel,Automatique,65,4,125000,59490.04,5,1050,999,Blanc,5,UU16EF9D0222CDA1F,60694|YC|3,Bon
VH000704,CL000704,Nissan,Qashqai,Qashqai GT Line,2015,SUV,Hybride,Manuelle,140,7,364000,184292.55,5,1380,1332,Beige,5,JN1AE5A759436E2AA,95282|RN|1,Correct
VH000705,CL000705,Mercedes-Benz,Classe E,Classe E Business,2013,Berline,Diesel,Manuelle,197,11,725000,324339.69,5,1680,1991,Marron,4,WDDF14CE53F67404E,00705-A-8,Excellent
VH000706,CL000706,Volkswagen,Golf,Golf Intens,2014,Compacte,Hybride,Manuelle,110,6,352800,167904.69,5,1280,999,Vert,5,WVW461DBB0F2AE416,82060|HF|4,Bon
VH000707,CL000707,Dacia,Duster,Duster Iconic,2025,SUV,Hybride,Manuelle,90,5,218400,192192.0,5,1230,1461,Marron,5,UU1C63922107E2D0F,56626|ND|6,Excellent
VH000708,CL000708,Mercedes-Benz,Classe C,Classe C Intens,2024,Berline,Essence,Manuelle,156,9,565000,437536.0,5,1480,1496,Bleu,4,WDD6931109E5FA241,00708-W-9,Correct
VH000709,CL000709,Renault,Megane IV,Megane IV Intens,2022,Compacte,Essence,Automatique,130,7,285000,204171.99,5,1320,1332,Argent,5,VF11905E66C903D8A,53329|XJ|6,Excellent
VH000710,CL000710,BMW,Série 3,Série 3 Active,2012,Berline,Hybride,Manuelle,184,10,588000,247267.64,5,1520,1998,Vert,4,WBAB11B8D90AD32DF,28274|UN|2,Correct
VH000711,CL000711,Kia,Sportage,Sportage Iconic,2019,SUV,Diesel,Manuelle,150,7,335000,186878.61,5,1480,1598,Beige,5,KNA0995F333B16B0D,00711-E-8,Bon
VH000712,CL000712,Toyota,Hilux,Hilux Iconic,2012,Pick-up,Diesel,Automatique,150,9,365000,153490.96,5,2050,2393,Blanc,4,JTD5A2627ED762392,37984|EA|7,Correct
VH000713,CL000713,Dacia,Duster,Duster Business,2020,SUV,Diesel,Manuelle,90,5,195000,118239.23,5,1230,1461,Rouge,5,UU15C24DC54AC300D,29175|UR|5,Bon
VH000714,CL000714,Citroën,C5 Aircross,C5 Aircross Active,2019,SUV,Essence,Manuelle,130,7,345000,192457.08,5,1480,1199,Vert,5,VF74A78CA5C988EA8,00714-E-6,Correct
VH000715,CL000715,Citroën,C4,C4 Active,2018,Compacte,Essence,Automatique,110,6,265000,161535.77,5,1240,1199,Noir,5,VF71A1F7A70D35629,58417|LS|1,Bon
VH000716,CL000716,Mercedes-Benz,Classe E,Classe E Business,2018,Berline,Essence,Manuelle,197,11,725000,441937.48,5,1680,1991,Bleu,4,WDD38BC5DDBB312AA,86590|KB|5,Correct
VH000717,CL000717,Renault,Captur,Captur Iconic,2019,SUV,Essence,Manuelle,110,6,265000,147829.35,5,1220,999,Argent,5,VF1575310DE67C70E,00717-D-3,Excellent
VH000718,CL000718,Hyundai,Accent,Accent Intens,2018,Berline,Essence,Automatique,100,5,195000,118865.94,5,1100,1368,Gris,4,KMHAC87F83973E423,58260|DP|8,Excellent
